canonical_key,store_key,price_toman,condition,recorded_at
asus_vivobook_15_custom_512gb,digikala,107000000,نو,2026-09-01 15:21:19
lenovo_ideapad_1_custom_1tb,digikala,123400000,نو,2026-09-01 15:21:19
asus_tuf_gaming_custom_1tb,digikala,192990000,نو,2026-09-01 15:21:19
other_hnd_clarity_shark,digikala,7521000,نو,2026-09-01 15:21:19
other_rail_anc,digikala,26000000,نو,2026-09-01 15:21:19
other_ff_bowie_wireless,digikala,8621000,نو,2026-09-01 15:21:19
other_2018_106_ar,digikala,2590000,نو,2026-09-01 15:21:19
asus_tuf_gaming_32gb,digikala,173000000,نو,2026-09-01 15:21:19
other_mmd_optimizer_shark,digikala,7854000,نو,2026-09-01 15:21:19
other_bgh_universal_aequr,digikala,7900000,نو,2026-09-01 15:21:19
amd_rs_2040_x99,digikala,100000000,نو,2026-09-01 15:21:19
other_t93_ultra_max,digikala,3879000,نو,2026-09-01 15:21:19
apple_se,digikala,76450000,نو,2026-09-01 15:21:19
other_mag_a850gl_pcie5,digikala,25500000,نو,2026-09-01 15:21:19
asus_custom_512gb,digikala,75990000,نو,2026-09-01 15:21:19
other_atlas_m1,digikala,15700000,نو,2026-09-01 15:21:19
amd_rx_9070,digikala,215000000,نو,2026-09-01 15:21:19
samsung_galaxy,digikala,4000000,نو,2026-09-01 15:21:19
samsung_galaxy_128gb,digikala,89000000,نو,2026-09-01 15:21:19
other_1tb_exceria_g2,digikala,24000000,نو,2026-09-01 15:21:19
other_d99,digikala,4450000,نو,2026-09-01 15:21:19
other_zetime,digikala,6900000,نو,2026-09-01 15:21:19
other_p3s_calling,digikala,14852000,نو,2026-09-01 15:21:19
other_e900_pro,digikala,7500000,نو,2026-09-01 15:21:19
other_w26_pro_max,digikala,1950000,نو,2026-09-01 15:21:19
other_ultra_in_strap,digikala,1857060,نو,2026-09-01 15:21:19
other_a56,divar,79000000,در حد نو,2026-09-01 15:21:22
apple_iphone_14_pro_max,divar,180000000,کارکرده,2026-09-01 15:21:22
other_a50,divar,11000000,کارکرده,2026-09-01 15:21:22
asus_tuf,divar,70000000,کارکرده,2026-09-01 15:21:22
apple_iphone_14,divar,135000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,40000000,کارکرده,2026-09-01 15:21:22
samsung_galaxy_a12,divar,14500000,در حد نو,2026-09-01 15:21:22
other_a50,divar,16800000,در حد نو,2026-09-01 15:21:22
amd_rx_590,divar,15000000,کارکرده,2026-09-01 15:21:22
apple_macbook_air_2020,divar,110000000,در حد نو,2026-09-01 15:21:22
other_a12,divar,17500000,در حد نو,2026-09-01 15:21:22
apple_iphone,divar,83000000,در حد نو,2026-09-01 15:21:22
apple_iphone_13_128gb,divar,79800000,کارکرده,2026-09-01 15:21:22
other_17_pro_max,divar,223000000,کارکرده,2026-09-01 15:21:22
apple_iphone_13_256gb,divar,105000000,در حد نو,2026-09-01 15:21:22
apple_macbook_air_m1_256gb,divar,144000000,در حد نو,2026-09-01 15:21:22
samsung_galaxy_s24_ultra_256gb,divar,9800000,کارکرده,2026-09-01 15:21:22
amd_rx_6900xt,divar,101000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,150000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,100000000,کارکرده,2026-09-01 15:21:22
other_item_3ddb3713,divar,9800000,کارکرده,2026-09-01 15:21:22
sony_ps4,divar,40000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro,divar,35000000,در حد نو,2026-09-01 15:21:22
apple_macbook_pro_2021,divar,210000000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,10000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,7000000,در حد نو,2026-09-01 15:21:22
asus_tuf_gaming,divar,13800000,در حد نو,2026-09-01 15:21:22
apple_macbook_pro,divar,12000000,کارکرده,2026-09-01 15:21:22
sony_ps5_pro,divar,49000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,100000,کارکرده,2026-09-01 15:21:22
apple_macbook,divar,1000000,کارکرده,2026-09-01 15:21:22
amd_rx_5700xt,divar,128000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,1000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,1300000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,7000000,نو (پلمپ/آکبند),2026-09-01 15:21:22
sony_ps5,divar,2000000,کارکرده,2026-09-01 15:21:22
amd_rx_470,divar,6200000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,1500000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,7000000,در حد نو,2026-09-01 15:21:22
sony_ps5_digital,divar,50000000,کارکرده,2026-09-01 15:21:22
sony_ps4,divar,40000000,کارکرده,2026-09-01 15:21:22
asus_rog_strix,divar,41500000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,90000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m1_pro_14inch,divar,158000000,در حد نو,2026-09-01 15:21:22
amd_rx_6700xt,divar,57000000,در حد نو,2026-09-01 15:21:22
microsoft_xbox,divar,20000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro,divar,44800000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,15000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,100000,کارکرده,2026-09-01 15:21:22
microsoft_xbox,divar,20000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m1,divar,100000000,در حد نو,2026-09-01 15:21:22
amd_rx_5700xt,divar,33500000,کارکرده,2026-09-01 15:21:22
amd_rx_6900xt,divar,86500000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,99000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro,divar,350000000,کارکرده,2026-09-01 15:21:22
amd_rx_590,divar,16500000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,100000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,98000000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,8000000,کارکرده,2026-09-01 15:21:22
amd_rx_5700xt,divar,165000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,80000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro,divar,350000000,کارکرده,2026-09-01 15:21:22
nvidia_rx_580,divar,785000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,100000000,کارکرده,2026-09-01 15:21:22
apple_macbook,divar,99000000,در حد نو,2026-09-01 15:21:22
amd_rx_6700xt,divar,61000000,در حد نو,2026-09-01 15:21:22
amd_rx_7900xt,divar,160000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,99000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro,divar,177000000,در حد نو,2026-09-01 15:21:22
amd_rx_7900xt,divar,160000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,100000,کارکرده,2026-09-01 15:21:22
apple_macbook_air,divar,49000000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,8000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,150000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro,divar,17900000,کارکرده,2026-09-01 15:21:22
amd_rx_580,divar,15000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,1500000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,54900000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,150000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m3,divar,230000000,کارکرده,2026-09-01 15:21:22
amd_rx_6900xt,divar,86500000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,1000000,کارکرده,2026-09-01 15:21:22
amd_rx_5700xt,divar,165000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,9800000,کارکرده,2026-09-01 15:21:22
amd_rx_580,divar,11700000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,2000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,1500000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m3_512gb,divar,330000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,1000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m2,divar,180000000,در حد نو,2026-09-01 15:21:22
apple_macbook_air,divar,115000000,در حد نو,2026-09-01 15:21:22
amd_rx_6800,divar,109000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,49000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,7000000,در حد نو,2026-09-01 15:21:22
apple_macbook,divar,2000000000,توافقی,2026-09-01 15:21:22
amd_rx_580,divar,11700000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,150000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,100000000,کارکرده,2026-09-01 15:21:22
apple_macbook_air_2017,divar,38000000,در حد نو,2026-09-01 15:21:22
amd_rx_6800,divar,109000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,300000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,10000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,10000,در حد نو,2026-09-01 15:21:22
apple_macbook_pro_2012,divar,22000000,کارکرده,2026-09-01 15:21:22
amd_rx_470,divar,6200000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m1_pro,divar,223000000,در حد نو,2026-09-01 15:21:22
apple_macbook_pro_m1_pro,divar,223000000,در حد نو,2026-09-01 15:21:22
sony_ps5,divar,2000000,کارکرده,2026-09-01 15:21:22
amd_rx_5700xt,divar,35500000,در حد نو,2026-09-01 15:21:22
amd_rx_580,divar,12300000,کارکرده,2026-09-01 15:21:22
sony_ps4,divar,100000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_2019,divar,1000,در حد نو,2026-09-01 15:21:22
asus_rog_strix,divar,41500000,در حد نو,2026-09-01 15:21:22
sony_ps4,divar,100000,کارکرده,2026-09-01 15:21:22
apple_macbook_air_2012,divar,6000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_m4_pro,divar,380000000,کارکرده,2026-09-01 15:21:22
amd_rx_580,divar,10000000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,300000,کارکرده,2026-09-01 15:21:22
sony_ps5,divar,85000000,کارکرده,2026-09-01 15:21:22
apple_macbook_pro_intel,divar,18000000,کارکرده,2026-09-01 15:21:22
other_i5_12400f,divar,83900000,در حد نو,2026-09-01 15:21:22
microsoft_xbox,divar,20000000,کارکرده,2026-09-01 15:21:22
microsoft_xbox,divar,20000000,کارکرده,2026-09-01 15:21:22
microsoft_xbox,divar,20000000,کارکرده,2026-09-01 15:21:22
other_10,esam,1300000,دست دوم,2026-09-01 15:21:24
other_500,esam,50,دست دوم,2026-09-01 15:21:24
samsung_galaxy_z_flip_512gb,torob,275999000,نو,2026-09-01 15:21:24
apple_iphone_16_pro_max_256gb,torob,364615020,نو,2026-09-01 15:21:24
other_w46_max,digikala,3440000,نو,2026-09-01 15:47:46
other_45_band_kim,digikala,7120000,نو,2026-09-01 15:47:46
other_zz_algorithm_primo,digikala,6753110,نو,2026-09-01 15:47:46
other_my_passport_usb,digikala,22236900,نو,2026-09-01 15:47:46
other_soundcore_r100,digikala,26842200,نو,2026-09-01 15:47:46
apple_256gb_11_ipad_pro,digikala,257340000,نو,2026-09-01 15:47:46
asus_rog_strix_1tb,digikala,415000000,نو,2026-09-01 15:47:46
samsung_galaxy_a57_128gb,digikala,124999000,نو,2026-09-01 15:47:46
hp_512gb,digikala,344990000,نو,2026-09-01 15:47:46
asus_vivobook_15_custom_2tb,digikala,187200000,نو,2026-09-01 15:47:46
asus_tuf_gaming_custom_ram44gb_512gb,digikala,330000000,نو,2026-09-01 15:47:46
hp_32gb_15_fd1134nia_15,digikala,120100000,نو,2026-09-01 15:47:46
other_39_sw03_android,digikala,9000000,نو,2026-09-01 15:47:46
other_32gb_6303_32_32,digikala,3042000,نو,2026-09-01 15:47:46
lenovo_512gb_16_thinkbook_16,digikala,111000000,نو,2026-09-01 15:47:46
asus_512gb_15_expertbook_p1,digikala,279000000,نو,2026-09-01 15:47:46
other_1tb_armor_a62,digikala,22700000,نو,2026-09-01 15:47:46
asus_512gb_h610t2_i3_core,digikala,95200000,نو,2026-09-01 15:47:46
lenovo_ideapad__custom_ram40gb_512gb,digikala,211000000,نو,2026-09-01 15:47:46
lenovo_thinkpad_e16_custom_1tb,digikala,259690000,نو,2026-09-01 15:47:46
other_1tb_pcie_gen3_x2,digikala,21900000,نو,2026-09-01 15:47:46
asus_vivobook_15_custom_1tb,digikala,148000000,نو,2026-09-01 15:47:46
other_1tb_ac236,digikala,22200000,نو,2026-09-01 15:47:46
asus_vivobook_15_custom_ram40gb_512gb,digikala,164000000,نو,2026-09-01 15:47:46
other_sata_iii_ultimate,digikala,9899900,نو,2026-09-01 15:47:46
other_sata_sstc_1441,digikala,27000000,نو,2026-09-01 15:47:46
other_45_kw80_ultra,digikala,3850000,نو,2026-09-01 15:47:46
other_bgh_compact_45,digikala,14270000,نو,2026-09-01 15:47:46
other_plus_msn_z2,digikala,9565000,نو,2026-09-01 15:47:46
lenovo_ideapad__1tb,digikala,113000000,نو,2026-09-01 15:47:46
asus_rog_strix_custom_ram44gb_2tb,digikala,479000000,نو,2026-09-01 15:47:46
asus_prime_b760m,digikala,20560000,نو,2026-09-01 15:47:46
hp_256gb_15_g9_250,digikala,61000000,نو,2026-09-01 15:47:46
nvidia_rtx_3050_24gb,digikala,212200000,نو,2026-09-01 15:47:46
asus_tuf_gaming_1tb,digikala,364990000,نو,2026-09-01 15:47:46
other_hl_36_620,digikala,4500000,نو,2026-09-01 15:47:46
other_nr_industry_extended,digikala,6989000,نو,2026-09-01 15:47:46
other_plus_nre_touch,digikala,9921000,نو,2026-09-01 15:47:46
asus_rog_strix_custom_512gb,digikala,458000000,نو,2026-09-01 15:47:46
other_apy_multi_soundtec,digikala,7658000,نو,2026-09-01 15:47:46
asus_vivobook_15_custom_2tb,digikala,177000000,نو,2026-09-01 15:47:46
nvidia_rtx_4050_32gb,digikala,270000000,نو,2026-09-01 15:47:46
other_850_kyber_850w,digikala,16900000,نو,2026-09-01 15:47:46
other_jnb_limited_neo,digikala,6989000,نو,2026-09-01 15:47:46
other_512gb_elitedrive_512,digikala,13708800,نو,2026-09-01 15:47:46
other_g335,digikala,13800000,نو,2026-09-01 15:47:46
nvidia_rtx_3050_48gb,digikala,276000000,نو,2026-09-01 15:47:46
other_ddr3_1600_cl,digikala,3150000,نو,2026-09-01 15:47:46
samsung_flex,digikala,52000000,نو,2026-09-01 15:47:46
lenovo_ideapad__custom_ram40gb_1tb,digikala,191000000,نو,2026-09-01 15:47:46
nvidia_rtx_4050_48gb,digikala,327000000,نو,2026-09-01 15:47:46
amd_hd_7470_minicase,digikala,3990000,نو,2026-09-01 15:47:46
xiaomi_xiaomi,digikala,5200000,نو,2026-09-01 15:47:46
other_1tb_km1tbsiv32,digikala,16000000,نو,2026-09-01 15:47:46
other_53_sk37,digikala,3950000,نو,2026-09-01 15:47:46
other_t1,digikala,6450000,نو,2026-09-01 15:47:46
other_44_jsh_optima,digikala,11730000,نو,2026-09-01 15:47:46
other_bab_wirless_bowie,digikala,6985000,نو,2026-09-01 15:47:46
other_ne71,digikala,11000000,نو,2026-09-01 15:47:46
other_usb_hd01d,digikala,7100000,نو,2026-09-01 15:47:46
other_ws_x21_2025,digikala,3000000,نو,2026-09-01 15:47:46
other_naz_pods_lite,digikala,6746500,نو,2026-09-01 15:47:46
apple_iphone_15pro,divar,154900000,کارکرده,2026-09-01 15:47:51
apple_pro,divar,170000000,در حد نو,2026-09-01 15:47:51
samsung_galaxy_s26_ultra,divar,340000000,کارکرده,2026-09-01 15:47:51
apple_iphone_16_promax,divar,288000000,در حد نو,2026-09-01 15:47:51
other_s24_fe,divar,126000000,در حد نو,2026-09-01 15:47:51
samsung_galaxy_a07_64gb,divar,38500000,نو (پلمپ/آکبند),2026-09-01 15:47:51
intel_core_ultra_225f,divar,24000000,کارکرده,2026-09-01 15:47:51
apple_iphone_15_pro_max,divar,179500000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro,divar,355000000,در حد نو,2026-09-01 15:47:51
other_s26_ultra,divar,177000000,کارکرده,2026-09-01 15:47:51
apple_macbook_air_m2,divar,65000000,کارکرده,2026-09-01 15:47:51
other_a14,divar,11500000,کارکرده,2026-09-01 15:47:51
amd_rx_580,divar,15000000,کارکرده,2026-09-01 15:47:51
apple_macbook,divar,95000000,در حد نو,2026-09-01 15:47:51
apple_macbook,divar,30000000,در حد نو,2026-09-01 15:47:51
apple_iphone_15,divar,103000000,در حد نو,2026-09-01 15:47:51
samsung_galaxy_a40,divar,30000000,در حد نو,2026-09-01 15:47:51
other_r50inc,divar,2000000,کارکرده,2026-09-01 15:47:51
other_17,divar,55000000,کارکرده,2026-09-01 15:47:51
apple_macbook_m2,divar,132000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,12500000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,10000,کارکرده,2026-09-01 15:47:51
apple_macbook_air_m3,divar,190000000,کارکرده,2026-09-01 15:47:51
amd_rx_5700xt,divar,41000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,400000,کارکرده,2026-09-01 15:47:51
apple_macbook_air_m4,divar,210000000,در حد نو,2026-09-01 15:47:51
apple_macbook_air_m4,divar,210000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,12500000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,1200000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro_m1,divar,120000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,7000000,نو (پلمپ/آکبند),2026-09-01 15:47:51
sony_ps5,divar,100000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,80000000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro,divar,35000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,9950000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,2000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,50000,کارکرده,2026-09-01 15:47:51
amd_rx_580,divar,10500000,در حد نو,2026-09-01 15:47:51
sony_ps4,divar,68000000,در حد نو,2026-09-01 15:47:51
nvidia_rx_580,divar,785000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,350000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,100000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,2000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,999000000,کارکرده,2026-09-01 15:47:51
amd_rx_580,divar,10500000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,90000000,کارکرده,2026-09-01 15:47:51
apple_macbook_air_2019,divar,65000000,در حد نو,2026-09-01 15:47:51
sony_ps4,divar,68000000,در حد نو,2026-09-01 15:47:51
apple_macbook_air_2019,divar,65000000,در حد نو,2026-09-01 15:47:51
amd_rx_6700xt,divar,59000000,در حد نو,2026-09-01 15:47:51
amd_rx_5700xt,divar,165000000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,99000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,100000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro_m2,divar,180000000,در حد نو,2026-09-01 15:47:51
amd_rx_6900xt,divar,92000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,8000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,100000000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro_m3_pro_14inch_512gb,divar,325000000,کارکرده,2026-09-01 15:47:51
amd_rx_6700xt,divar,57000000,در حد نو,2026-09-01 15:47:51
nvidia_rx_580,divar,785000000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,888888888,کارکرده,2026-09-01 15:47:51
sony_ps5_slim,divar,10000,کارکرده,2026-09-01 15:47:51
sony_ps5,divar,100000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro_m2,divar,180000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,10500000,در حد نو,2026-09-01 15:47:51
microsoft_xbox,divar,1000,کارکرده,2026-09-01 15:47:51
sony_ps5_slim,divar,10000,کارکرده,2026-09-01 15:47:51
apple_macbook_2019,divar,75000000,در حد نو,2026-09-01 15:47:51
amd_rx_590,divar,16500000,در حد نو,2026-09-01 15:47:51
amd_rx_6800,divar,75000000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,100000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro_m2,divar,165000000,در حد نو,2026-09-01 15:47:51
amd_rx_580,divar,8000000,کارکرده,2026-09-01 15:47:51
amd_rx_580,divar,11700000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,2500000,کارکرده,2026-09-01 15:47:51
apple_macbook_air_2013,divar,10000000,کارکرده,2026-09-01 15:47:51
apple_iphone,divar,14000000,کارکرده,2026-09-01 15:47:51
amd_rx_7900xt,divar,160000000,در حد نو,2026-09-01 15:47:51
sony_ps5,divar,1000,کارکرده,2026-09-01 15:47:51
apple_macbook_pro_m2,divar,185000000,در حد نو,2026-09-01 15:47:51
amd_rx_6800,divar,75000000,در حد نو,2026-09-01 15:47:51
